"","radiation","nightlight_450","nightlight_4950","nightlight_3150","nightlight_900","elevation","industry_1000","industry_100","industry_25","industry_3000","industry_300","industry_5000","industry_500","industry_50","population_1000","population_3000","population_5000","road_class_1_1000","road_class_1_100","road_class_1_25","road_class_1_3000","road_class_1_300","road_class_1_5000","road_class_1_500","road_class_1_50","road_class_2_1000","road_class_2_100","road_class_2_25","road_class_2_3000","road_class_2_300","road_class_2_5000","road_class_2_500","road_class_2_50","road_class_3_1000","road_class_3_100","road_class_3_25","road_class_3_3000","road_class_3_300","road_class_3_5000","road_class_3_500","road_class_3_50","temperature_2m_10","temperature_2m_11","temperature_2m_12","temperature_2m_1","temperature_2m_2","temperature_2m_3","temperature_2m_4","temperature_2m_5","temperature_2m_6","temperature_2m_7","temperature_2m_8","temperature_2m_9","trop_mean_filt","wind_speed_10m_10","wind_speed_10m_11","wind_speed_10m_12","wind_speed_10m_1","wind_speed_10m_2","wind_speed_10m_3","wind_speed_10m_4","wind_speed_10m_5","wind_speed_10m_6","wind_speed_10m_7","wind_speed_10m_8","wind_speed_10m_9","mean_value","urbantype","S5p_b_Aug","S5p_a_Aug","S5p_01","S5p_02","S5p_03","S5p_04","S5p_05","S5p_06","S5p_07","S5p_08","S5p_09","S5p_10","S5p_11","S5p_12"
"11",2.890478,40.733612,32.288898,31.669233,38.205795,5.95855,208845,0,0,3216060,0,6479295,0,0,13083.150391,80490.617188,183563.875,5866.783203,0,0,46825.925781,0,85294.289062,215.594803,0,0,0,0,1135.281494,0,16764.816406,0,0,30942.337891,979.108643,31.938206,207265.171875,5662.296875,520733.0625,12004.908203,191.991547,13.895787,7.903017,5.18268,1.92672,5.366302,8.485989,8.742904,14.811716,18.419867,18.289766,17.924931,14.420329,690.975586,4.984532,3.858208,4.739724,3.539002,4.59613,4.250682,3.569631,3.459891,4.081281,3.480659,3.200596,3.578919,30.6545190479852,3,0.000115168583700131,0.000113570514785962,8.86312677230325e-05,0.000155966719134651,0.000118127646891759,0.000122157394697833,8.56553092754202e-05,0.000106279704690207,0.000118968916290014,0.000107352344186525,9.21985758258159e-05,9.55242764411302e-05,0.000145856462688286,0.000125807464883936
"12",2.892714,24.238953,26.79558,26.386477,26.084949,2.840696,92820,0,0,1928310,6375,3959385,14535,0,7521.097168,62176.007812,159610.3125,10141.839844,367.458069,72.122757,34136.789062,1379.891113,67263.21875,2794.318115,175.936859,563.357239,0,0,14742.488281,0,35716.667969,0,0,38128.367188,441.65564,41.849705,223737.5625,4022.281494,592294.6875,12006.574219,98.35054,13.881026,7.867388,5.153878,1.887191,5.357082,8.482149,8.735952,14.821726,18.424896,18.287291,17.918697,14.403033,687.426697,4.930758,3.811156,4.688855,3.500392,4.556754,4.217846,3.540052,3.435337,4.048807,3.447886,3.16971,3.543744,37.2590571848842,3,0.000110412215137602,0.000106526782345411,9.19831790795224e-05,0.000150317988146854,0.000121188426962686,0.000111539240090198,8.64941313879466e-05,0.000106121762567755,0.000101149618681211,0.00010583571633967,8.08332757288107e-05,9.95252651064713e-05,0.00013444555381206,0.000121821335625912
"13",2.945869,2.097296,3.625221,2.700546,2.310057,0.473473,30600,0,0,66555,0,728790,0,0,575.486633,7244.086914,27711.658203,547.322998,0,0,13421.128906,0,27769.839844,0,0,0,0,0,2297.846436,0,14884.40625,0,0,4059.094238,0,0,41981.644531,141.905975,128425.960938,822.885376,0,13.81706,7.683803,5.019895,1.734976,5.413476,8.524087,8.696323,14.909726,18.558702,18.295895,17.906834,14.335736,668.850342,4.659071,3.60485,4.491637,3.334902,4.376619,4.099631,3.38567,3.334824,3.927612,3.329554,3.03651,3.408318,18.2954110039533,2,8.94509734048534e-05,8.6698409607794e-05,5.38703351416255e-05,0.000121547178984586,0.000111784282670912,0.00012420615565006,8.53894505073388e-05,5.87537485071662e-05,6.25056972381239e-05,6.78310564030712e-05,6.85078983064493e-05,7.97927325456764e-05,0.00010587614419887,0.000107066093375685
"14",2.878923,41.695282,29.350197,35.605614,40.914238,3.714035,3315,0,0,831555,2040,4142730,3315,0,8921.310547,70503.148438,171525.9375,143.95433,0,0,26772.740234,0,54346.449219,0,0,4397.154297,347.531494,26.208359,20130.001953,1139.474243,46797.625,2267.769531,80.194672,53498.320312,998.030457,77.440941,401415.5625,6465.899414,773510.125,14436.209961,221.118164,13.860808,7.815418,5.112766,1.832902,5.351068,8.482664,8.729436,14.844162,18.446539,18.291073,17.915413,14.380356,677.389709,4.844626,3.73686,4.612236,3.439575,4.494985,4.168795,3.491539,3.397906,4.000583,3.399544,3.122433,3.490128,43.8613884480544,3,0.000106188133493258,0.000112940356558876,7.45587819829108e-05,0.00014094521703243,0.000129439308144918,0.000110452460656383,9.00615274592483e-05,9.06701734711319e-05,9.56472559509467e-05,0.000109302412228122,8.39024097428496e-05,9.94317506002548e-05,0.000124809487075919,0.000158095839464971
"15",2.868883,72.526657,32.061462,35.677189,67.316032,6.4571,0,0,0,348330,0,3789300,0,0,7720.691406,68352.921875,177076.90625,0,0,0,12049.003906,0,77977.453125,0,0,4076.102539,0,0,22072.820312,25.13953,47047.417969,1754.178955,0,46294.105469,748.261536,25.001644,444277.3125,5844.774414,851745.375,15643.337891,131.036438,13.850062,7.788506,5.091286,1.804079,5.346386,8.481642,8.725298,14.854131,18.454733,18.291475,17.912489,14.368075,671.567505,4.801643,3.699578,4.573069,3.409029,4.46391,4.143636,3.467546,3.378862,3.97579,3.374624,3.098418,3.462848,31.0579139156902,3,0.000104524029458741,0.000116635410939528,7.18405197759601e-05,0.000137419468373225,0.000119671363592137,0.000112273002655991,8.74318858999969e-05,8.89475176592569e-05,9.3643300429722e-05,0.000105612871948768,9.11218703738979e-05,9.63507506512954e-05,0.000122798683245793,0.000153576854471111
"16",2.871824,30.488323,33.763676,34.110363,30.273624,5.010172,76500,0,0,919785,0,4418895,22695,0,7972.156738,61809.871094,174585.9375,2133.421387,0,0,8484.404297,29.114676,83893.984375,492.428284,0,6605.775391,371.324799,127.531685,22858.277344,1300.583496,47187.152344,2489.973877,185.647461,54302.363281,770.122314,90.676483,349289.25,7239.32666,812196.25,18688.234375,212.310791,13.849641,7.78745,5.090444,1.802948,5.346203,8.481602,8.725136,14.854521,18.455055,18.291491,17.912374,14.367594,669.098572,4.799957,3.698116,4.571533,3.407831,4.462691,4.14265,3.466605,3.378115,3.974818,3.373646,3.097477,3.461779,40.5862995046272,3,0.000106635475662002,0.000116310238044598,8.30311763235384e-05,0.000136063253597579,0.000118322738258443,0.000113309037877232,9.30744542248005e-05,9.03691355541629e-05,9.45476973419893e-05,9.91972288945352e-05,9.54505483156935e-05,9.9401584131556e-05,0.000132416508501629,0.000137089390961912
"17",2.870884,31.168879,33.077328,32.569534,31.070393,4.126565,77010,0,0,756585,4335,3795165,25755,0,8095.754883,61986.890625,176376.234375,876.39563,0,0,8665.792969,0,90106.460938,0,0,5733.716309,0,0,24357.755859,0,46099.769531,917.734863,0,58315.210938,502.689636,0,362755.84375,6472.503906,847025,15502.787109,45.722263,13.845848,7.777952,5.082862,1.792775,5.344551,8.481241,8.723676,14.85804,18.457947,18.291634,17.911343,14.363259,668.177124,4.784787,3.684958,4.557709,3.397049,4.451724,4.13377,3.458138,3.371394,3.966067,3.364851,3.089001,3.452151,27.7621598679942,3,0.000107265720652373,0.000116103661490557,8.68510253664906e-05,0.000138416291063245,0.000121673364857825,0.00011362452978358,8.94440580182872e-05,8.82177249504894e-05,0.000101336848002605,0.00010283093286838,9.5069827592603e-05,9.23977145688305e-05,0.000127969401797949,0.000144798552122198
"18",2.992701,0.679495,2.478141,1.630196,0.891298,4.071624,0,0,0,85170,0,244800,0,0,306.152588,6725.953125,26633.671875,0,0,0,0,0,0,0,0,0,0,0,8420.268555,0,21475.515625,0,0,3071.63501,0,0,25278.183594,0,90419.492188,653.788879,0,14.13208,8.764112,5.88167,2.787339,5.088434,8.117249,8.684128,14.062593,17.532236,17.921747,17.816704,14.80622,593.272827,7.365203,6.010277,6.772141,5.23046,6.368244,5.513308,5.045282,4.530669,5.358509,4.714606,4.494425,5.038278,14.0674170164548,2,7.77880103120513e-05,8.13294695114222e-05,0.000102182589398581,0.000114536712655107,5.85507047435385e-05,0.000106389388315043,6.79529851565367e-05,6.74908979685283e-05,5.42213105379598e-05,7.06585855663551e-05,5.80507883967608e-05,5.993909883935e-05,0.000115007088007348,0.00011877454920331
"19",2.928369,1.007238,4.26175,2.220249,0.985794,1.454404,0,0,0,109140,0,2847585,0,0,187.82988,3414.76416,11105.457031,0,0,0,18100.267578,0,40448.300781,0,0,0,0,0,0,0,1896.865723,0,0,3170.013672,0,0,39872.835938,843.844055,98409.046875,1553.133789,0,13.804028,7.483669,4.886459,1.629421,5.595303,8.673687,8.725655,15.163895,18.940853,18.401943,18.06332,14.355121,673.614624,4.499702,3.539553,4.425081,3.289823,4.290405,4.081439,3.297206,3.28747,3.882767,3.289142,2.960334,3.380538,18.0266166495574,1,9.45285489040861e-05,9.58205031370993e-05,9.1175666330739e-05,0.000117342663798266,9.3140523085e-05,0.000143468030467932,8.66675352855389e-05,5.83944275797569e-05,6.94555179170858e-05,7.21361092266796e-05,7.97577542413626e-05,9.17807942497967e-05,0.000104533933742204,0.000128519724162162
"20",2.884641,51.990955,18.609388,21.25992,46.462193,-0.487388,28815,0,0,1392555,0,3073515,0,0,3876.730225,49713.449219,129036.390625,22668.818359,123.275177,0,58890.535156,2841.865479,111536.390625,6534.614258,0,0,0,0,32.688122,0,10431.598633,0,0,7942.541016,118.269127,26.64077,191692.734375,1334.751343,490730.84375,2131.062988,62.159561,13.784901,7.649024,4.976083,1.651852,5.310801,8.45107,8.682707,14.870918,18.463875,18.276241,17.874136,14.298595,644.011169,4.628313,3.559155,4.422048,3.293458,4.342627,4.046681,3.373139,3.306728,3.875768,3.277449,3.00505,3.359387,37.761733159081,3,9.63693362635488e-05,0.000100426718846366,6.83247855887022e-05,0.000118913377113855,0.000112096613839496,0.000103928058196397,8.02514257858029e-05,8.16931480016373e-05,0.00010446427642879,8.16699212892335e-05,8.42143886473965e-05,9.6711084692153e-05,0.000110042335003999,0.000123858387481514
"21",2.965518,21.747063,13.814868,23.224112,24.862772,3.759854,79815,0,0,3112530,0,4585665,11475,0,4523.410156,34488.921875,68777.945312,0,0,0,0,0,26476.78125,0,0,0,0,0,0,0,19869.976562,0,0,23857.150391,457.923218,50.898407,72585.765625,3174.610107,170712.3125,6451.119629,177.134323,14.068481,8.769836,5.855469,2.796631,4.934082,7.985077,8.590454,13.828766,17.198425,17.742035,17.672821,14.754883,551.850586,7.436559,6.072813,6.780634,5.229815,6.439229,5.467525,5.09497,4.570716,5.34714,4.701925,4.502548,5.014073,26.5356360659217,3,8.14136348858331e-05,9.3001901620811e-05,6.87238863941467e-05,0.000130706292234964,6.66543838086174e-05,8.62366304867765e-05,7.23038154525189e-05,7.92537169102277e-05,7.70282863888487e-05,8.61921984518726e-05,6.79018969844152e-05,7.91936603153549e-05,0.000125460562021749,0.000117567889401147
"22",2.964478,30.15247,15.350424,22.878799,29.311232,8.471406,394485,0,0,3099015,9435,4363305,61455,0,4416.48291,27493.570312,70934.96875,0,0,0,0,0,8977.429688,0,0,0,0,0,4014.477051,0,9708.232422,0,0,7974.416016,56.599049,0,26547.53125,1390.607178,210931.40625,3098.354248,0,14.068481,8.769836,5.855469,2.796631,4.934082,7.985077,8.590454,13.828766,17.198425,17.742035,17.672821,14.754883,518.857117,7.436559,6.072813,6.780634,5.229815,6.439229,5.467525,5.09497,4.570716,5.34714,4.701925,4.502548,5.014073,18.8530511970452,3,8.05814798635385e-05,9.01008678817077e-05,7.16325329830871e-05,0.000124089081731132,6.99006648932766e-05,8.28254088891436e-05,6.82618526907045e-05,8.08552719702316e-05,7.77218951421173e-05,8.33981766624737e-05,6.67925339514212e-05,6.2755947426364e-05,0.000118905620092225,0.000119902420412999
"23",2.942307,21.218319,10.741678,16.545532,20.501635,3.796304,0,0,0,796875,0,1663365,0,0,13181.339844,95940.585938,144293.09375,206.884033,0,0,4211.818848,0,44917.921875,0,0,4302.056152,387.863953,61.839516,29669.097656,1224.370483,46286.816406,1985.478516,164.465652,41686.59375,138.703003,0,256567.65625,2634.692871,408397.21875,8575.963867,19.650064,13.914092,8.343929,5.467893,2.293535,4.921559,8.086705,8.624093,14.203783,17.555265,17.87245,17.666391,14.52646,630.017334,6.282702,4.985644,5.718221,4.375885,5.509056,4.800389,4.38417,3.983961,4.688758,4.065885,3.84163,4.272151,27.0426550732312,3,8.14980349474578e-05,8.87118410721624e-05,8.10054051839605e-05,0.000126120428403385,5.65441237149075e-05,0.000101618572421231,7.45918341593758e-05,6.71386923804579e-05,6.89252407895539e-05,8.14011991768773e-05,6.49025417717067e-05,8.67061173998078e-05,0.000116188317020336,0.000114470394938693
"24",2.89176,17.626953,11.181561,13.150566,15.613039,0.265697,70380,11985,1275,840480,21675,2456925,25500,3315,7610.720703,45243.234375,115355.421875,3785.795898,0,0,10759.12793,0,46466.6875,0,0,0,0,0,4767.34668,0,10718.082031,0,0,27401.316406,327.133667,19.548607,157951.734375,3518.763672,398253.75,7986.613281,84.090569,13.716493,7.437426,4.825807,1.471828,5.356772,8.500818,8.674607,14.978238,18.572222,18.314039,17.921257,14.264393,609.629517,4.44662,3.455148,4.315833,3.21047,4.241251,3.971035,3.279396,3.228787,3.772142,3.196269,2.903849,3.289557,22.5410860326234,3,8.78996504541413e-05,8.98556362108683e-05,6.69469776076244e-05,0.000116348359732226,0.00011191156082791,0.000113725365481645,7.61015086856533e-05,5.9253663787121e-05,6.80829642281827e-05,7.63572347512526e-05,7.85367986109458e-05,9.61370691828339e-05,0.000100842178814902,9.41816994937017e-05
"25",2.932975,8.370079,17.561083,10.085044,6.548429,-3.38652,0,0,0,320535,0,1090890,0,0,654.682983,10048.441406,60214.273438,0,0,0,31803.113281,0,134406.59375,0,0,0,0,0,0,0,9681.075195,0,0,3575.788818,0,0,49779.039062,0,273289.21875,828.640869,0,13.905532,8.277705,5.420461,2.24147,4.962518,8.125015,8.62357,14.261759,17.645975,17.910196,17.695436,14.502321,637.914124,6.152154,4.864194,5.615129,4.302352,5.42502,4.75942,4.307131,3.93276,4.621097,4.004856,3.776677,4.20972,23.1500374318412,2,9.57531564175959e-05,0.000105794004417866,0.000109165905972932,0.000165674450007163,8.37562906230249e-05,0.00010548769353926,7.47301103048358e-05,7.79991395494654e-05,7.41866669695104e-05,8.78252414584825e-05,8.75543138285847e-05,0.000111646903811884,0.000130798510849338,0.000120155490613534
"26",2.920261,3.76693,12.908751,11.850317,4.503274,-0.09958,3825,0,0,1337730,0,5165535,0,0,1115.037109,24013.609375,86964.09375,0,0,0,23163.941406,0,82439.921875,0,0,0,0,0,12589.359375,0,41002.410156,0,0,4060.334229,76.642303,0,47455.171875,735.811157,112114.585938,1735.628662,0,13.905039,8.354946,5.474625,2.305571,4.896268,8.057866,8.606328,14.161046,17.497101,17.84341,17.640684,14.523272,619.726501,6.329761,5.029877,5.750685,4.401475,5.550052,4.81168,4.417355,4.011452,4.708998,4.084409,3.863202,4.288581,19.3402996564354,2,8.84103014607274e-05,9.85882053024671e-05,8.95682258343791e-05,0.000167962514777896,7.43327137194218e-05,8.79258837084435e-05,7.74844949236043e-05,6.92555813741006e-05,7.31246580909956e-05,0.000104680249532818,7.06281707003971e-05,8.69497078883727e-05,0.000119651212536805,0.000105505609726186
"27",2.911913,36.410828,31.193554,31.961514,34.473469,-2.546048,286365,0,0,1027905,5610,2242470,53295,0,3064.996582,29904.462891,79199.8125,5048.620605,386.631714,113.929268,45365.824219,1180.104126,116905.75,2168.515625,180.971527,1594.255127,0,0,10898.055664,0,39524.394531,0,0,4636.456543,0,0,65978.796875,125.964485,194658.921875,540.491089,0,13.81176,8.021806,5.198122,1.976346,4.961772,8.153995,8.588324,14.395681,17.792521,17.955355,17.676092,14.365702,597.528931,5.596048,4.350468,5.117373,3.912708,5.009727,4.458269,3.974252,3.679491,4.302723,3.703576,3.468834,3.864657,22.7693809474018,3,9.21287279667387e-05,9.74866657271711e-05,9.05597907964685e-05,0.00015888647432486,8.56329825405532e-05,9.42187537220153e-05,7.92631322044762e-05,7.10293813988473e-05,7.07066392680537e-05,7.47981627345567e-05,7.53815654058946e-05,7.14118097660698e-05,0.000141362067755495,0.000122640342447619
"28",2.906638,12.58667,15.534613,15.956461,12.331203,-1.049321,656880,12495,1275,3246915,95880,6833745,228225,3315,3717.570312,42029.796875,129866.328125,0,0,0,0,0,27002.320312,0,0,2167.957764,0,0,24341.279297,417.726746,56658.820312,1039.993408,0,4194.717285,0,0,27777.5,0,135047.265625,23.590763,0,13.896022,8.370789,5.492252,2.333992,4.877412,8.026131,8.584315,14.113965,17.440599,17.814854,17.619261,14.525603,605.071594,6.420528,5.113122,5.821981,4.462126,5.637064,4.85376,4.484841,4.070789,4.757228,4.128866,3.909633,4.332033,25.8711714476313,3,8.7570628704013e-05,0.000101751894523503,7.94488465271486e-05,0.000157534789532,9.16288664137302e-05,7.71770958622469e-05,6.98148441942214e-05,7.15791757885454e-05,7.61882013474519e-05,9.90808419691944e-05,7.30826343722626e-05,7.50445415893574e-05,0.000126642571889395,0.000114509544877842
"29",2.906797,16.430069,19.504763,22.365618,17.068472,-2.595247,3315,0,0,410805,0,1292340,0,0,2810.755859,40607.824219,104496.65625,7968.713379,0,0,50310.589844,0,111819.71875,119.535851,0,2002.533447,165.257401,0,7237.358887,577.614929,26036.28125,994.74585,0,19753.349609,276.015625,16.475979,125138.3125,2036.395264,230133.71875,6548.951172,98.417366,13.845418,8.149,5.301109,2.096667,4.930023,8.120195,8.603091,14.315336,17.68231,17.912491,17.661617,14.423271,645.842957,5.853801,4.587126,5.333779,4.0776,5.191882,4.573461,4.127285,3.788073,4.442134,3.833255,3.603116,4.008502,29.9196145211504,3,9.64711150779217e-05,0.000108051368942723,9.23339750820762e-05,0.000160911263665061,9.14960647624215e-05,9.61847887754118e-05,7.99621623308238e-05,8.45134625373538e-05,8.16282752897795e-05,9.61946776579733e-05,9.3249939452872e-05,6.31818857351476e-05,0.000139450290304732,0.000122383346635108
"30",2.875015,24.882374,12.397136,16.707188,24.714365,4.276886,253725,0,0,1596555,8160,2518125,45645,0,9030.53125,57069.230469,113566.554688,0,0,0,0,0,31622.994141,0,0,5978.725586,0,0,19344.388672,1563.544189,44330.308594,2991.604248,0,30001.119141,346.531281,19.752121,198478.015625,1546.363403,425546.3125,4320.265625,125.379715,13.742485,7.260841,4.760091,1.431845,5.635096,8.706732,8.670929,15.284294,19.064949,18.448734,18.121023,14.31099,607.948914,4.221325,3.356413,4.198942,3.09819,4.026478,3.832819,3.089225,3.070088,3.623525,3.084353,2.734096,3.205999,22.7551803199695,3,9.78831924183757e-05,0.00010131856284541,6.95015579960156e-05,0.000134339266036292,9.20719253447341e-05,0.000150423058038243,8.38910956336967e-05,6.73766504922273e-05,4.93608597521661e-05,8.19170823198517e-05,8.59896342210546e-05,0.000111658668396259,0.000116746889100526,0.000105633782493251
"31",2.886296,13.621602,23.492767,21.86812,13.459547,1.924814,0,0,0,1751850,0,6636885,0,0,8741.041016,79642.390625,230573.078125,3251.267822,0,0,29584.048828,0,95681.148438,0,0,0,0,0,15767.049805,0,35748.75,0,0,12497.40918,176.859436,25.320133,118670.015625,823.067322,372453.53125,4664.955566,63.660076,13.861569,8.236126,5.370469,2.174137,4.890116,8.077138,8.606862,14.25223,17.589365,17.875505,17.637518,14.461617,642.796936,6.046703,4.76668,5.493989,4.197436,5.324015,4.649982,4.244147,3.87089,4.548141,3.930238,3.7039,4.111329,21.0561136571867,3,9.32720813796504e-05,0.000111522866904865,9.74169461031647e-05,0.000159762000343772,9.46438802771975e-05,9.25909994082651e-05,7.50645941456634e-05,7.80523593043262e-05,8.00501157583077e-05,8.97901268449938e-05,8.4403038474483e-05,0.000134932266596955,0.000134990663048132,0.000123703888739505
"32",2.89688,18.203844,11.693515,13.108093,18.280724,2.608945,85170,0,0,1038615,510,5184915,19380,0,8855.042969,52427.820312,116501.0625,891.668762,0,0,24601.853516,0,53228.910156,0,0,6035.322266,217.97139,0,26295.214844,1121.280273,44771.277344,1911.268433,0,14919.878906,0,0,129376.9375,1276.436768,204203.53125,1990.626099,0,13.860339,8.317733,5.44771,2.284186,4.851898,8.00724,8.56671,14.125885,17.445002,17.80761,17.597544,14.491912,602.225891,6.348413,5.043544,5.747302,4.406479,5.596101,4.804772,4.459662,4.052734,4.720357,4.088648,3.865586,4.275031,21.7975141029478,3,8.79090326164506e-05,9.8622892946168e-05,8.04152719269249e-05,0.000158742852897445,0.00010726271553961,7.54388099758513e-05,6.60695515126596e-05,7.64819412563186e-05,7.98237888959265e-05,9.01675479984885e-05,7.58812374641158e-05,7.48930521544026e-05,0.000117740517470783,0.000114351548257473
"33",2.867877,19.313921,9.571607,11.405157,17.537037,7.567548,293760,6885,1020,517395,48705,1930350,96390,2295,6295.133301,37219.460938,87840.46875,5572.567383,0,0,16065.394531,235.303772,37166.632812,2978.324219,0,4734.424805,334.732605,25.284933,19750.390625,1446.016357,36121.351562,2312.8396,79.026581,16074.008789,0,0,162988.890625,1642.540283,368019.09375,4371.107422,0,13.728105,7.226469,4.742168,1.397277,5.63644,8.701723,8.655149,15.292388,19.078232,18.45612,18.123718,14.298579,599.316223,4.178957,3.327042,4.163122,3.069241,3.984956,3.795665,3.05803,3.038234,3.586131,3.055637,2.702767,3.178492,32.6802428738442,3,9.62465691480898e-05,9.62465742235402e-05,8.13437530740408e-05,0.000123465687826348,9.908681261527e-05,0.000145543333937026,8.46588715050926e-05,6.21908516617728e-05,5.05269045699586e-05,7.86515357937749e-05,8.47637642749218e-05,9.83017603196122e-05,0.000110927606732978,0.000104879437401997
"34",2.877627,24.753113,24.094236,26.444946,25.555458,1.449772,679575,0,0,5374380,0,9543120,44625,0,8406.660156,82270.695312,211656,0,0,0,32485.119141,0,88320.210938,0,0,3021.665039,0,0,23494.007812,0,63259.945312,0,0,4715.407227,87.456688,40.151672,90942.8125,87.456688,271054.78125,829.979126,49.324821,13.839338,8.236611,5.374915,2.188155,4.858031,8.035476,8.579041,14.207527,17.532038,17.842991,17.607122,14.453472,615.753235,6.125401,4.837646,5.551085,4.248033,5.407458,4.681307,4.314104,3.931973,4.593728,3.96906,3.742575,4.142882,29.8695557268451,3,9.22991471643287e-05,0.000102982008688013,9.17953651778955e-05,0.000163775879560132,0.000111561340328764,7.91771018168759e-05,6.9563127464459e-05,8.21301466138854e-05,8.03769242496194e-05,8.96360867603831e-05,7.90466390526237e-05,9.02909461308783e-05,0.00012386363838482,0.000122495951666091
"35",2.898014,0,1.429705,0.918249,0.016374,-1.75502,0,0,0,33150,0,183855,0,0,94.827957,2559.412109,12058.490234,0,0,0,0,0,0,0,0,0,0,0,0,0,3087.516113,0,0,0,0,0,17556.160156,0,62177.082031,0,0,13.649628,7.50806,4.823568,1.511842,5.040462,8.242581,8.532658,14.663195,18.11727,18.09873,17.716866,14.170943,544.362671,4.770825,3.651181,4.465361,3.401029,4.429363,4.07165,3.494681,3.352294,3.878087,3.304836,3.06018,3.419454,15.7836019948857,1,7.16426422273128e-05,7.85936886236446e-05,5.94510892828856e-05,0.000116058585699648,9.30484955713036e-05,7.49448968376634e-05,5.71636832447988e-05,5.14961858167797e-05,5.49300040250705e-05,6.52113064992628e-05,5.94914101458429e-05,6.96933533477175e-05,9.28944386691215e-05,9.93404003545083e-05
"36",2.861477,41.640373,33.713226,33.931759,40.925678,5.440407,11985,0,0,2187135,6885,6943650,6885,0,15104.236328,120860.671875,319351.75,9033.960938,982.912109,154.998383,38823.800781,2768.459473,83762.921875,4362.523438,380.213654,740.593323,0,0,22488.591797,0,53268.914062,666.247681,0,35080.039062,429.520172,25.016216,196461.8125,2638.67041,492837.5,10725.37207,92.76561,13.817566,8.141647,5.290921,2.076915,4.869308,8.07044,8.593285,14.303273,17.635975,17.88615,17.620787,14.410034,632.660217,5.863512,4.597367,5.322176,4.063234,5.183289,4.537222,4.138333,3.787135,4.442086,3.827796,3.598775,3.989832,43.4883250752555,3,9.4704190676418e-05,0.000103502510365506,9.52632199375549e-05,0.000163824891184604,0.000105816213653394,8.16110339346998e-05,7.161204711724e-05,8.33578732888097e-05,8.68515673560735e-05,9.86181714632766e-05,8.47308484009653e-05,7.68162559352609e-05,0.000119862718737554,0.000118194010162453
"37",2.856119,35.223022,35.894524,42.089367,35.82597,4.2127,114750,0,0,1035810,4080,5200725,40800,0,15662.719727,128122.078125,334421,0,0,0,28830.345703,0,83560.320312,0,0,353.41394,0,0,22154.875,0,68329.148438,0,0,37086.289062,406.031158,50.854065,243473.171875,3663.452637,556685.6875,6624.317871,153.324371,13.799971,8.097188,5.254243,2.033731,4.867028,8.073253,8.587546,14.32757,17.662209,17.893917,17.617872,14.387446,628.246948,5.778515,4.519221,5.245487,4.004024,5.12021,4.490292,4.088437,3.748988,4.393484,3.781655,3.551463,3.937019,43.2637065027235,3,9.01208279140143e-05,0.00010268710697697,7.2093263256211e-05,0.000161198678253303,9.91610970649725e-05,7.83092071047614e-05,6.85550352688885e-05,8.05761039188688e-05,8.37335997417872e-05,0.000100559018117275,8.21394382415786e-05,6.1336439748632e-05,0.000130334386775011,0.000113114662687107
"38",2.851653,31.330647,33.470303,41.609779,34.461571,4.765533,510,0,0,241740,510,2229975,510,0,15160.486328,136641.8125,322045.03125,0,0,0,29504.980469,0,82879.820312,0,0,388.397766,0,0,19535.570312,0,66193.171875,0,0,37094.53125,245.31543,0,287593.65625,1493.035034,585427.25,3672.111328,0,13.783957,8.044187,5.211852,1.986858,4.87628,8.085962,8.581508,14.35608,17.699289,17.907217,17.622265,14.363467,634.68042,5.681281,4.430788,5.162933,3.941475,5.051775,4.445461,4.029989,3.706533,4.338818,3.731151,3.499844,3.882629,24.8109433708751,3,8.6054686454543e-05,9.97218890982043e-05,6.53516013699338e-05,0.000151501104056264,9.4374954439934e-05,7.70914268080436e-05,7.26999732301065e-05,7.35146459686222e-05,7.65438328488191e-05,9.8759528876665e-05,7.95941492515783e-05,6.40591942401196e-05,0.000130944396843915,0.000101901480691228
"39",2.854962,37.289207,33.329353,40.940964,35.938229,5.004714,83130,0,0,2127210,0,5468475,0,0,15251.370117,122797.554688,322734.75,0,0,0,33509.304688,0,88228.53125,0,0,5247.404297,0,0,28825.529297,0,63426.039062,1124.298096,0,27938.257812,610.351807,0.699683,190509.796875,4235.517578,548912.875,9539.802734,115.572281,13.791635,8.089348,5.247062,2.02396,4.855846,8.064259,8.583987,14.328796,17.658432,17.890001,17.609629,14.380772,616.145447,5.766845,4.507647,5.230383,3.992022,5.111141,4.47696,4.084703,3.745119,4.38653,3.773603,3.542876,3.924306,48.1657460766888,3,9.15427966970866e-05,0.000100949701068363,7.90355305603693e-05,0.000158402483981554,0.000110272636956904,7.65005660583314e-05,6.72520084573437e-05,8.19901426329419e-05,8.67911580662201e-05,0.000101113020001276,7.59019432736811e-05,6.19905435495458e-05,0.000120402014946714,0.000121170951315685
