"","X.2","Longitude","Latitude","X.1","X","wkd_day_value","wnd_day_value","wkd_night_value","wnd_night_value","radiation","nightlight_450","nightlight_4950","nightlight_3150","nightlight_900","elevation","industry_1000","industry_100","industry_25","industry_3000","industry_300","industry_5000","industry_500","industry_50","population_1000","population_3000","population_5000","road_class_1_1000","road_class_1_100","road_class_1_25","road_class_1_3000","road_class_1_300","road_class_1_5000","road_class_1_500","road_class_1_50","road_class_2_1000","road_class_2_100","road_class_2_25","road_class_2_3000","road_class_2_300","road_class_2_5000","road_class_2_500","road_class_2_50","road_class_3_1000","road_class_3_100","road_class_3_25","road_class_3_3000","road_class_3_300","road_class_3_5000","road_class_3_500","road_class_3_50","temperature_2m_10","temperature_2m_11","temperature_2m_12","temperature_2m_1","temperature_2m_2","temperature_2m_3","temperature_2m_4","temperature_2m_5","temperature_2m_6","temperature_2m_7","temperature_2m_8","temperature_2m_9","trop_mean_filt","wind_speed_10m_10","wind_speed_10m_11","wind_speed_10m_12","wind_speed_10m_1","wind_speed_10m_2","wind_speed_10m_3","wind_speed_10m_4","wind_speed_10m_5","wind_speed_10m_6","wind_speed_10m_7","wind_speed_10m_8","wind_speed_10m_9","mean_value","Countrycode","AirQualityStation","Altitude","MeasurementType","AirQualityStationType","AirQualityStationArea","EquivalenceDemonstrated","MeasurementEquipment","InletHeight","BuildingDistance","KerbDistance","rf10f_pre","xgb10f_pre","lasso10f_pre","rf_all_pre","xgb_all_pre","lasso_all_pre"
"355",357,11.220172,47.968753,4684,4774,7.88200996677741,6.04357142857142,6.67477316602318,6.63735399284861,3.254545,1.409724,0.329685,0.326191,1.146954,701.215393,50490,0,0,72420,1785,75480,8415,0,212.52182,2536.806641,9325.808594,0,0,0,0,0,0,0,0,0,0,0,0,0,6385.175781,0,0,1931.252563,0,0,28691.957031,0,87194.070312,0,0,10.291531,3.49669,-0.104887,-5.151499,2.361384,6.718171,7.061636,13.225442,18.417336,18.525766,18.919918,12.067677,256.852936,2.508101,2.335159,2.514181,2.281867,2.188581,2.651341,2.143894,1.925464,2.052623,2.131336,1.621438,1.733908,7.12585519989871,"DE","STA.DE_DEBY109",700,"passive","background","rural-regional","inprogress","",3.5,-999,-999,10.2717528889811,9.1768627166748,10.2717528889811,8.00795644187927,7.1930365562439,10.1165186177161
"356",358,11.321017,50.982185,4782,4872,17.1244111942367,12.1562993197278,18.2562193362193,15.2260119047619,2.981965,14.251086,3.073683,5.296552,13.41045,225.588364,5610,0,0,480675,0,818295,0,0,10429.876953,38120.320312,47979.015625,0,0,0,0,0,10531.333984,0,0,959.527588,0,0,14673.412109,0,20890.763672,0,0,42000.789062,201.796844,0,141431.09375,2952.42041,217105.375,11167.431641,14.629386,11.228048,4.919027,2.410729,-2.495288,2.489185,6.406446,6.954991,13.802846,17.812403,18.361095,18.198439,12.796112,293.974396,3.628491,3.019085,3.636795,2.597974,3.105829,2.997269,2.712887,2.120677,2.641237,2.599393,2.313709,2.405333,16.2667823672333,"DE","STA.DE_DETH093",224,"automatic","background","urban","ref","",3.6,-999,-999,23.0999460790336,19.3667125701904,23.0999460790336,17.9163019828796,16.4678363800049,22.0773554813664
"357",359,11.32607,50.977462,4659,4749,27.0534608985025,19.644387755102,20.3539442039443,17.4465357142857,2.980714,12.166812,3.029684,5.367424,11.38131,230.078415,1530,0,0,479400,0,777750,0,0,8208.073242,37941.082031,48909.582031,0,0,0,0,0,14056.283203,0,0,980.873596,0,0,10919.625,0,20589.095703,0,0,33836.300781,429.727112,83.030457,146474.0625,3766.76709,222029.578125,9464.764648,105.069374,11.199157,4.888038,2.375388,-2.546808,2.463868,6.375345,6.921177,13.773733,17.782738,18.32979,18.173477,12.764762,293.288391,3.622238,3.014361,3.630082,2.595745,3.099795,2.992181,2.706451,2.1162,2.635875,2.593309,2.312219,2.402606,23.1321405930346,"DE","STA.DE_DETH083",220,"automatic","traffic","urban","ref","",3.4,4,1,22.5080558183093,18.8423309326172,22.5080558183093,21.2053342657089,21.8188495635986,22.5105723044888
"358",360,11.362965,53.302352,4647,4737,6.0193860619469,4.75585034013606,6.69856648541768,5.88166666666667,2.817424,0,0.040398,0.035488,0,28.731243,0,0,0,10455,0,10455,0,0,209.867035,566.449951,1534.2052,0,0,0,0,0,0,0,0,0,0,0,1169.728027,0,8206.265625,0,0,5595.050781,95.27887,0,21185.675781,706.502502,57119.042969,2420.737793,0,12.007699,5.860773,3.553637,-0.474165,2.368483,6.755706,7.520641,14.072466,17.278702,17.382465,17.840208,13.821179,276.114929,3.615832,3.031034,3.648248,2.652272,3.292234,2.921382,3.263568,2.780181,3.119875,2.50455,2.732289,2.727335,5.92730608287786,"DE","STA.DE_DEMV017",25,"automatic","background","rural","ref","",3.5,-999,-999,11.2118369875431,6.54142045974731,11.2118369875431,6.3690944442749,6.15662860870361,10.9191903262657
"359",361,11.368875,50.651182,4737,4827,14.7001049723757,10.4872108843537,14.155165945166,12.7118452380952,2.935699,13.343119,1.884726,3.505014,11.799605,213.00856,82620,0,0,209610,9180,572730,44370,0,5513.749023,17322.007812,22491.070312,1338.074463,0,0,8880.228516,0,13303.118164,0,0,2152.211426,0,0,8779.040039,473.714966,20472.886719,1056.086426,0,22133.394531,200.9944,1.821738,103467.859375,2865.951416,140544.65625,6748.110352,86.092072,10.858441,4.333128,1.469846,-4.042046,1.776082,6.084872,6.828578,13.893994,17.815685,18.252157,18.315889,12.530014,259.783142,3.403424,2.890205,3.438686,2.54855,2.924505,2.851366,2.512093,2.005715,2.486883,2.46381,2.314947,2.351423,13.5785434982472,"DE","STA.DE_DETH005",210,"automatic","background","urban","ref","",3.5,-999,-999,18.4008307016925,15.0227994918823,18.4008307016925,14.6050536055565,13.8879585266113,18.2338217890878
"360",362,11.398332,53.631805,4410,4499,22.8827310344827,15.9781632653061,15.2387714987715,10.9657142857143,2.831902,14.336084,4.128891,6.106008,13.203329,70.922318,1785,0,0,49980,0,127500,255,0,7098.518555,31000.666016,51413.320312,0,0,0,10522.896484,0,32550.107422,0,0,32.158005,0,0,5095.145508,0,16599.083984,0,0,32076.353516,325.251526,99.994202,131652.203125,3980.035889,234768,11343.224609,175.022675,11.796554,5.784048,3.420947,-0.401895,2.113607,6.366552,7.214031,13.569066,16.769316,16.947058,17.570107,13.69036,259.545013,4.243587,3.644409,4.330095,3.196183,3.890902,3.410946,3.759646,3.260338,3.643002,2.919745,3.188436,3.226462,18.6126309272065,"DE","STA.DE_DEMV023",58,"passive","traffic","urban","yes","",3.5,2,4,22.360921880279,18.7793998718262,22.360921880279,19.4654451742172,18.355619430542,22.0996710804238
"361",363,11.428766,48.769444,4532,4622,27.6366905286343,19.9203335602451,24.1028365384615,21.0178095238095,3.210989,24.304068,11.101771,16.320435,24.318953,377.776367,34935,0,0,1282140,0,2482170,3315,0,7810.61084,52190.273438,96868.328125,0,0,0,14083.332031,0,26324.615234,0,0,2445.171875,0,0,12573.568359,0,16468.404297,0,0,30919.142578,466.915009,64.260101,197362.109375,2333.673096,397479.71875,7047.998535,158.808899,11.043609,4.473797,1.615713,-4.423357,2.890556,7.438156,8.038648,14.482141,19.689743,19.734829,19.822628,13.023455,401.317505,2.605976,2.429654,2.707309,2.329903,2.3745,2.786704,2.385949,2.027534,2.250772,2.284636,1.824244,1.854959,24.69514482225,"DE","STA.DE_DEBY021",374,"passive","traffic","urban","inprogress","",3.7,56,10,23.9552708902892,27.8337631225586,23.9552708902892,25.497930357933,25.0256786346436,23.8227766447153
"362",364,11.442591,50.103135,4418,4507,22.5849391929243,15.0694829931973,21.5734749034749,17.6067142857143,3.018635,11.631309,1.48267,3.16839,10.582432,304.819763,489855,0,0,861645,19890,1044735,117045,0,6206.163086,18006.328125,23229.644531,1524.827637,0,0,12763.93457,0,14831.494141,0,0,2696.884277,0,0,7901.837891,999.115723,15472.776367,1834.678223,0,28473.439453,438.969177,53.582523,131402.65625,2274.123047,206149.09375,7369.518066,169.326019,10.365201,3.953423,1.118061,-4.729487,1.814458,6.25895,7.126841,14.184492,18.128439,18.36956,18.564547,12.267573,289.490112,2.941991,2.531487,2.973319,2.484096,2.72881,2.741622,2.467543,1.976313,2.379119,2.362081,2.176435,2.131397,20.4384822376588,"DE","STA.DE_DEBY032",303,"automatic","background","urban","ref","",3.5,-999,-999,18.9191111525416,19.1433792114258,18.9191111525416,20.5526006631851,20.6127700805664,18.5189970698111
"363",365,11.449471,51.759516,4610,4700,33.5224283727399,21.8595714285714,21.4449423076923,14.6619093078759,2.968816,11.974065,1.951924,4.423925,10.823492,119.631615,73440,0,0,846600,0,914430,7140,0,4398.276855,15054.716797,16124.240234,0,0,0,10144.282227,0,24026.40625,0,0,3401.288086,271.318726,56.210655,12908.231445,997.694336,19006.283203,1797.983887,103.538437,29299.599609,344.234344,25.264448,95066.421875,3694.473389,116130.179688,9929.275391,95.073456,12.20889,5.954796,3.199422,-1.337625,2.793831,7.211251,7.847097,14.396217,18.228264,18.616589,18.651564,13.953626,315.415039,3.59112,3.017824,3.563895,2.542895,3.041507,2.906148,3.015107,2.312218,2.756634,2.403172,2.40342,2.472863,26.629099980757,"DE","STA.DE_DEST095",118,"automatic","traffic","urban","ref","",1.7,1,2,25.6090624374334,25.7030849456787,25.6090624374334,25.7666007966995,26.6243286132812,26.0760554882189
"364",366,11.46445,48.18169,4584,4674,26.6203082851638,18.800918367347,25.1725673076923,21.9683333333333,3.228562,8.503098,8.822896,8.057494,8.670674,512.968628,83640,0,0,735930,11985,1484610,46155,0,12510.926758,85667.3125,237701.25,0,0,0,23916.1875,0,49349.144531,0,0,0,0,0,6938.619141,0,36645.660156,0,0,28944.535156,406.183746,104.829163,189332.5,2944.926025,473411.125,7852.435547,202.686218,10.429115,3.629038,0.554351,-4.827473,2.750907,7.011754,7.320908,13.530723,18.705112,18.709021,19.101311,12.23744,449.535492,2.593418,2.428924,2.654837,2.315802,2.365851,2.792634,2.293058,2.004356,2.138498,2.254267,1.704267,1.720953,24.3431552155311,"DE","STA.DE_DEBY189",510,"automatic","background","suburban","ref","",3.1,-999,-999,29.587302171386,27.8204402923584,29.587302171386,26.2126868476868,23.9773597717285,28.8025338146432
"365",367,11.536513,48.149606,4363,4452,96.399710024855,75.6477346938776,58.9142548076923,47.678380952381,3.214316,33.944706,22.640543,27.796835,32.691063,525.644897,33405,0,0,168300,0,999855,2295,0,20015.480469,158320.453125,411146.8125,5455.369629,410.637238,100.138123,19636.576172,1368.623047,67318.09375,2456.059326,184.385666,4396.130859,400.795288,100.121826,17188,1180.036743,43828.183594,2553.599365,200.283829,37377.234375,182.713562,0,301588.1875,3440.961182,808960.875,10692.529297,14.45987,10.208591,3.370337,0.276381,-5.05284,2.551322,6.780961,7.12821,13.321718,18.469679,18.487782,18.888409,12.004691,457.492218,2.502434,2.308227,2.551071,2.19595,2.263301,2.683537,2.226048,1.940994,2.066629,2.17877,1.646176,1.647224,78.8817178555849,"DE","STA.DE_DEBY115",521,"passive","traffic","urban","inprogress","",3.9,8,1,48.2973066883099,48.6069564819336,48.2973066883099,69.7904751873016,77.0615386962891,54.2726455098056
"366",368,11.554669,48.154534,4505,4595,35.6210731975784,23.530156462585,30.5760240384615,26.79925,3.217467,23.764072,24.287912,30.416452,23.683878,522.051941,51765,0,0,284325,9180,1491240,23715,0,19995.363281,162948.5625,418710.0625,0,0,0,25339.535156,0,71726.335938,0,0,0,0,0,9250.541992,0,45226.761719,0,0,38025.957031,501.750763,24.904846,310753.15625,3067.009277,782484.1875,8399.839844,95.745872,10.231551,3.37954,0.30679,-5.044289,2.566396,6.797822,7.1702,13.36898,18.509119,18.530451,18.916836,12.043558,459.490631,2.49912,2.303137,2.549106,2.195775,2.268867,2.68308,2.23153,1.945804,2.069313,2.180375,1.650717,1.643844,31.2766656199253,"DE","STA.DE_DEBY039",521,"passive","background","urban","inprogress","",3.5,-999,-999,40.9086401078911,46.6445922851562,40.9086401078911,35.8256214637756,32.2915802001953,39.7349476922502
"367",369,11.564924,48.137252,4762,4852,64.7227750275028,48.1063265306122,40.2092596153847,43.7041666666666,3.212826,60.333778,24.081142,30.912407,55.065098,527.408691,0,0,0,257550,0,854505,0,0,20335.248047,165796.59375,431906.09375,0,0,0,13483.545898,0,90264.984375,0,0,0,0,0,5429.522461,0,35560.675781,0,0,44231.453125,767.823486,150.919891,335687.9375,4538.242676,850612.9375,12115.021484,279.855164,10.168537,3.315323,0.238585,-5.084298,2.517266,6.732844,7.096991,13.287132,18.427736,18.450089,18.844597,11.968108,453.484222,2.479594,2.27778,2.526233,2.167232,2.24126,2.65759,2.213653,1.928707,2.050919,2.162408,1.634181,1.627886,53.7194137051302,"DE","STA.DE_DEBY037",521,"passive","traffic","urban","inprogress","",3.8,23,4,43.8916118901116,52.2798805236816,43.8916118901116,48.3298751068115,54.0620307922363,44.6998780697231
"368",370,11.570088,49.943637,4361,4450,33.9081474323578,24.8921156462585,24.5383413461539,21.7015238095238,3.049798,17.865429,3.651459,6.562266,14.93862,340.764099,40290,0,0,310335,1275,1104150,17340,0,9338.841797,42463.117188,62149.6875,0,0,0,8256.852539,0,20182.054688,0,0,704.737793,0,0,19252.728516,0,32106.673828,0,0,34114.546875,524.370789,103.992348,162026.84375,3568.849121,267613.21875,9060.322266,208.654434,10.225664,3.810922,0.870548,-5.399671,1.599207,6.185924,6.972682,13.907567,17.94677,18.202257,18.450556,11.995029,285.540985,2.907523,2.493712,2.920109,2.495018,2.674829,2.773993,2.490316,2.009803,2.368697,2.34362,2.105824,2.047022,28.7973662504014,"DE","STA.DE_DEBY111",337,"passive","traffic","urban","inprogress","",2.8,10,5,24.0001238929284,24.5063056945801,24.0001238929284,28.7219245882034,28.5919666290283,23.6987713954008
"369",371,11.597062,50.933513,4523,4613,16.2964843965756,11.3665374149659,18.0228715728716,16.2872857142857,2.957897,12.44633,3.067932,5.070735,11.714702,145.425598,55590,0,0,415905,0,760665,8925,0,11152.55957,42652.46875,66171.984375,0,0,0,0,0,0,0,0,5566.696777,0,0,15861.473633,565.990723,29269.628906,2545.016602,0,34046.09375,478.430176,62.606476,153406.46875,2349.134277,262800.8125,7549.827148,106.825623,11.405751,4.992937,2.410454,-2.601719,2.612642,6.585982,7.131778,14.067563,18.101458,18.577309,18.529686,13.013694,288.681274,3.540087,2.966571,3.53968,2.592908,3.03685,2.939523,2.653381,2.098914,2.588533,2.52333,2.307124,2.378424,15.7676153770738,"DE","STA.DE_DETH041",140,"automatic","background","urban","ref","",3.8,-999,-999,22.6762464533351,18.221118927002,22.6762464533351,17.9589443712234,15.9293384552002,21.9709762046168
"370",372,11.611464,52.127899,4720,4810,17.7264247984431,13.2652433173406,20.6438773539353,17.2654241338112,2.953485,20.632765,12.095309,16.814106,21.218594,59.640335,51765,0,0,345525,0,1097520,0,0,8307.742188,56014.941406,123992.625,4907.486816,0,0,20443.775391,0,33686.105469,0,0,0,0,0,10467.412109,0,22220.707031,0,0,30166.332031,385.737366,0,239594.96875,3959.358887,526042.5625,11021.388672,50.259548,12.342631,6.140369,3.43174,-1.321371,2.770757,7.315752,8.101716,14.709266,18.297482,18.717409,18.771423,14.249668,347.575043,3.41849,2.791914,3.322124,2.451339,2.921753,2.790205,3.081224,2.43249,2.775125,2.353525,2.396331,2.380322,17.5274026805282,"DE","STA.DE_DEST077",58,"automatic","background","urban","ref","",3.5,-999,-999,26.1156611557382,30.8405990600586,26.1156611557382,22.8309982976913,18.8405818939209,25.9912848105234
"371",373,11.631919,52.131742,4349,4438,31.7481987232861,21.6497328767123,24.5642829550942,19.7564874551971,2.950214,36.515297,12.419762,17.146671,31.778593,58.137215,510,0,0,373830,0,1509345,0,0,8198.713867,58305.90625,128744.320312,5114.47998,0,0,18753.708984,0,33222.785156,119.244537,0,1958.632568,0,0,11706.585938,0,21172.726562,0,0,32904.867188,732.773254,82.178146,237504.203125,3330.461426,523679.1875,7985.023438,231.046844,12.355918,6.149374,3.440369,-1.337635,2.774425,7.324076,8.127074,14.740586,18.335251,18.746887,18.800701,14.278366,347.468109,3.412784,2.78763,3.314898,2.449447,2.918998,2.787922,3.077854,2.432566,2.77492,2.352409,2.395056,2.381551,26.972157544075,"DE","STA.DE_DEST112",56,"automatic","traffic","urban","ref","",3.3,3,2,26.9432445927333,31.3382377624512,26.9432445927333,28.7629466409683,27.1207504272461,26.6590213167934
"372",374,11.632669,52.12076,4375,4464,43.7449499722069,29.6299319727891,27.2483156881617,19.5861217183771,2.949796,25.759418,12.22475,17.527515,24.263088,59.012871,255,0,0,521985,0,1328295,0,0,6139.872559,58469.507812,124051.789062,84.8899,0,0,18828.974609,0,31722.820312,0,0,0,0,0,9688.695312,0,17552.414062,0,0,24955.033203,757.017334,111.012207,221710.53125,4568.654297,528341.5625,10653.103516,254.494659,12.356198,6.14959,3.440525,-1.33732,2.774533,7.324597,8.127488,14.741408,18.335941,18.747353,18.801521,14.278903,344.842743,3.412656,2.787563,3.314763,2.449397,2.919151,2.787914,3.077679,2.432458,2.774899,2.352304,2.394977,2.381687,34.8277642614661,"DE","STA.DE_DEST103",53,"automatic","traffic","urban","ref","",3.25,4,1,26.6471529901191,24.9380435943604,26.6471529901191,32.6577036314011,33.862663269043,26.6347922392731
"373",375,11.661233,50.791616,4653,4743,6.00925988225393,4.56255813953481,5.92168656716412,5.56804697156978,2.91785,0,0.082953,0.024117,0,349.035004,0,0,0,0,0,0,0,0,0.346697,477.402313,2121.356201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762.716064,0,0,19453.521484,0,67490.429688,575.808105,0,11.441304,4.987818,2.322711,-2.743132,2.66662,6.717878,7.194818,14.200481,18.179962,18.635357,18.68796,13.066736,266.61087,3.502255,2.962264,3.517177,2.613719,2.99666,2.90711,2.606795,2.073483,2.542089,2.478962,2.304968,2.374991,5.67082657903041,"DE","STA.DE_DETH061",357,"automatic","background","rural-remote","ref","",4.6,-999,-999,10.3419201276083,5.85218334197998,10.3419201276083,6.10937253856659,5.65892267227173,9.82370458495119
"374",376,11.73846,52.99875,4389,4478,8.65034693311129,6.64564625850335,9.57628696073677,8.24138095238093,2.866275,7.276521,1.313954,3.012111,6.838371,27.368498,23970,0,0,551310,0,640815,0,0,2732.209473,11710.279297,14684.688477,0,0,0,0,0,1636.438965,0,0,0,0,0,9340.046875,0,14057.713867,0,0,20219.369141,173.568146,0,80156.460938,2466.689453,130741.59375,6955.824219,0,12.264213,6.038507,3.636106,-0.499675,2.422089,7.164721,8.009078,14.500522,17.8459,18.127516,18.545874,14.215234,284.974731,3.556614,2.977084,3.565805,2.584621,3.191237,2.858709,3.18791,2.652009,3.018898,2.413718,2.676104,2.679388,8.45001195588438,"DE","STA.DE_DEBB063",22,"passive","background","suburban","ref","",1.5,-999,-999,15.7857114207983,13.2377977371216,15.7857114207983,9.98192360019684,9.28405857086182,15.6252780585679
"375",377,11.738962,51.803534,4631,4721,19.9093175487465,13.8082925170068,18.7144069431051,14.1860381861575,2.976,12.513456,3.788055,7.080076,13.969132,64.69593,164730,0,0,1598085,0,2026740,0,0,3702.894775,17577.171875,24254.25,0,0,0,158.18866,0,20058.511719,0,0,2831.84668,0,0,9772.407227,0,12174.033203,0,0,21373.931641,495.40332,112.03019,106244.140625,3585.70166,183905.1875,8150.854492,233.816391,12.555665,6.287449,3.557956,-1.135005,3.029247,7.521681,8.299251,14.91914,18.734457,19.0833,19.174177,14.457618,354.912018,3.488899,2.921899,3.405418,2.522002,3.017766,2.849254,3.017074,2.367361,2.748123,2.37922,2.382197,2.479888,17.9176407925397,"DE","STA.DE_DEST029",60,"passive","background","suburban","ref","",3.5,-999,-999,19.4129405179916,18.6252708435059,19.4129405179916,18.1831740493774,17.919319152832,19.6085923584889
"376",378,11.777818,48.853211,4605,4695,11.7288963024743,9.19991678224689,12.2600971817298,11.444927184466,3.187297,0.469515,0.383919,0.284271,0.364741,368.293274,0,0,0,19125,0,40290,0,0,184.440063,1383.713867,4843.94873,0,0,0,0,0,0,0,0,0,0,0,0,0,477.406494,0,0,5155.361328,24.899918,0,35303.8125,949.782654,92283.671875,2003.971191,0,10.937583,4.350331,1.51408,-4.819496,2.711503,7.284852,7.871102,14.490984,19.57291,19.61731,19.777822,12.980774,354.673737,2.699776,2.441805,2.746838,2.337812,2.399055,2.7778,2.485385,2.034534,2.288763,2.332819,1.870665,1.886826,11.3466176395863,"DE","STA.DE_DEBY049",359,"automatic","background","rural-regional","ref","",3.5,-999,-999,11.5730284296394,9.07330703735352,11.5730284296394,10.1985771522522,10.9160327911377,11.7652245144925
"377",379,11.850274,52.602056,4609,4699,10.4366657350475,7.4315306122449,12.2765463414634,9.87300724637682,2.916634,13.086064,1.785454,4.175346,12.076216,37.722496,0,0,0,366945,0,517140,0,0,4513.749512,19161.734375,23168.640625,0,0,0,0,0,8140.669434,0,0,0,0,0,0,0,15839.863281,0,0,35303.734375,236.137268,48.694389,117327.492188,2470.175537,144350.921875,9366.291016,88.099998,12.328797,6.116868,3.596702,-0.728247,2.570319,7.405985,8.207566,14.782024,18.186827,18.534311,18.799412,14.353849,308.506348,3.473632,2.866209,3.438761,2.487267,3.044032,2.799975,3.116282,2.483457,2.890559,2.331127,2.522458,2.511959,10.2486440952155,"DE","STA.DE_DEST105",35,"passive","background","urban","ref","",3.5,-999,-999,17.7505731006662,14.9616756439209,17.7505731006662,12.3274923992157,10.6355600357056,17.8047482281014
"378",380,11.864763,52.268354,4602,4692,12.1161098717234,8.696768707483,15.5841698841699,12.8630429594272,2.931671,7.943223,1.759721,3.766765,7.162693,50.127605,3570,0,0,836910,0,1114605,3570,0,2901.661133,10801.853516,12654.716797,0,0,0,0,0,11340.851562,0,0,3313.744141,0,0,9898.138672,538.405884,16158.436523,1511.744751,0,25519.132812,58.086563,0,83875.84375,1703.738037,109310.9375,6647.588867,0,12.459678,6.25172,3.562832,-1.049643,2.746689,7.588649,8.36037,15.003098,18.552757,18.889317,19.084629,14.523638,319.69165,3.489661,2.877261,3.426859,2.501585,3.051286,2.83485,3.111487,2.463615,2.858065,2.365039,2.460637,2.490181,12.3616718517557,"DE","STA.DE_DEST002",47,"passive","background","suburban","ref","",3.5,-999,-999,15.4914702347152,14.7453851699829,15.4914702347152,12.9567319378853,12.9556617736816,15.1881232057396
"379",381,11.879245,48.909518,4547,4637,24.0827377998346,19.4579455782313,18.0515480769231,16.859,3.126869,5.840396,2.001936,3.694343,5.83655,348.066223,55845,2040,0,466140,19890,738480,36465,0,2167.551514,11174.59375,17660.191406,0,0,0,0,0,0,0,0,0,0,0,1968.1698,0,8220.476562,0,0,23737.488281,511.700256,67.603378,116461.890625,2388.897705,213162.28125,6910.115234,187.434372,10.921066,4.328839,1.480644,-4.860199,2.686786,7.267606,7.87545,14.495721,19.577568,19.626642,19.794571,12.967093,310.972992,2.696643,2.431193,2.733964,2.322233,2.378584,2.750938,2.486675,2.026163,2.281309,2.319104,1.862352,1.884209,21.0778524140898,"DE","STA.DE_DEBY028",348,"automatic","traffic","urban","ref","",3.8,10,4,15.8531781039548,16.9293460845947,15.8531781039548,19.595883079052,20.0895004272461,16.015543125501
"380",382,11.891412,51.837306,4771,4861,9.10781564245808,6.97287755102042,10.7764694564695,9.87536992840095,2.9838,0.398103,0.163011,0.142052,0.35139,74.730873,0,0,0,13515,0,24480,0,0,201.250565,857.786316,2523.757568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6507.124023,13.169033,0,23025.359375,1021.188965,79842.203125,2252.212158,0,12.539153,6.28415,3.558302,-1.204096,2.998057,7.565973,8.374969,15.043159,18.809677,19.127867,19.282137,14.538334,346.577148,3.446064,2.870648,3.344623,2.496591,3.01247,2.825959,3.015663,2.381287,2.743011,2.358611,2.372111,2.474973,9.17155970322914,"DE","STA.DE_DEST104",72,"automatic","background","rural","ref","",3.4,-999,-999,11.7827441229958,8.38877296447754,11.7827441229958,9.05366859149933,8.82905960083008,11.6684965679293
"381",383,11.897492,50.320611,4730,4820,17.021606060606,11.7202244897959,18.8364567307692,15.3209761904762,2.996324,9.063493,2.170236,4.116947,8.169414,527.613586,137190,2805,255,681870,23970,998325,29325,765,4864.391602,25930.935547,37259.632812,0,0,0,2572.075928,0,19530.914062,0,0,7421.910156,0,0,20310.966797,903.454651,27558.453125,3261.396484,0,22646.978516,191.805115,63.084892,145126.3125,1583.037964,251230.046875,4637.76709,82.447182,9.780175,3.419088,0.429729,-5.490551,1.065588,5.261736,5.997886,12.962726,17.020473,17.370779,17.578278,11.452543,261.2612,3.315217,2.887019,3.359515,2.702694,2.926159,2.934905,2.633123,2.103348,2.54795,2.50407,2.34956,2.38732,16.281961647621,"DE","STA.DE_DEBY020",525,"automatic","background","suburban","ref","",3.5,-999,-999,17.4643502705425,13.1966400146484,17.4643502705425,17.3790116438866,15.6096467971802,17.3763524771572
"382",384,11.948795,48.904228,4574,4664,21.0474014436424,15.301761442441,18.6513565891473,15.6944660194175,3.14861,1.450317,1.598167,2.304718,1.710997,341.787048,23460,0,0,509745,0,684675,0,0,608.84613,5103.620117,13384.183594,0,0,0,0,0,0,0,0,2001.113281,197.413651,40.88422,9639.791016,580.134949,14638.677734,996.089111,105.636986,7668.663086,162.952484,9.537071,55391.851562,561.624023,152375.234375,2240.9646,59.143017,10.931579,4.331378,1.476563,-4.871186,2.686776,7.278461,7.909126,14.527684,19.611694,19.662878,19.831553,12.982905,308.336639,2.692158,2.4225,2.722529,2.309377,2.362186,2.7312,2.485648,2.021398,2.276173,2.30873,1.855766,1.88212,18.8727035805124,"DE","STA.DE_DEBY030",340,"automatic","background","suburban","ref","",3.5,-999,-999,16.690102302438,21.3569564819336,16.690102302438,17.5669978513718,19.4159183502197,16.6827122642375
"383",385,11.96096,51.197249,4760,4850,19.3604988789238,13.3131904761905,13.5117624148004,10.803583535109,3.005651,10.684804,2.877638,4.723155,9.561554,112.880653,23970,0,0,325380,0,515610,17850,0,4366.507812,19625.142578,25314.476562,0,0,0,8860.134766,0,42431.15625,0,0,2701.178711,213.730957,54.696136,7940.355957,623.691528,15317.775391,1563.389282,93.053398,23506.476562,213.394363,51.813328,118914.859375,1764.153931,175238.75,5671.925781,78.983665,12.229945,5.796336,3.169644,-1.876797,3.126018,7.377509,7.974047,14.830558,19.04138,19.323889,19.383755,14.056165,373.7948,3.69542,3.139275,3.686314,2.686417,3.211006,3.038298,2.834923,2.280177,2.786011,2.561737,2.426509,2.53423,16.0011299922962,"DE","STA.DE_DEST108",116,"automatic","traffic","urban","ref","",3.5,23,4,23.8503446598789,26.7574348449707,23.8503446598789,18.6711262626648,16.8945980072021,23.6385411448931
"384",386,11.979056,51.496185,4739,4829,17.1528312412831,12.022231292517,18.6856661856662,15.7426014319809,2.975865,15.713358,9.044084,12.68891,15.789964,119.745941,2550,0,0,169830,0,689010,2550,0,8686.03418,61532.71875,118420.429688,3702.151855,0,0,18286.503906,212.043015,52440.335938,784.449402,0,4034.237305,0,0,15316.838867,1122.669556,23466.675781,2492.309326,0,33666.410156,133.153748,0,205704.15625,2875.222656,417905.5,7946.061523,0,12.412259,6.066777,3.396433,-1.326271,3.129888,7.523695,8.294506,15.065194,19.19404,19.347908,19.51729,14.442822,403.316528,3.503951,2.985052,3.439477,2.503807,3.042771,2.894442,2.808073,2.25921,2.700958,2.391881,2.351741,2.469136,16.4062272083425,"DE","STA.DE_DEST050",116,"automatic","background","urban","ref","",3.65,-999,-999,25.3660370577341,28.5617866516113,25.3660370577341,21.8649272270203,17.1653137207031,25.5273464998098
